id,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,reanalysis_dew_point_temp_k_back_2,reanalysis_specific_humidity_g_per_kg_back_2,station_avg_temp_c_back_2,station_min_temp_c_back_2,reanalysis_dew_point_temp_k_back_1,reanalysis_specific_humidity_g_per_kg_back_1,station_avg_temp_c_back_1,station_min_temp_c_back_1,reanalysis_dew_point_temp_k_back_3,reanalysis_specific_humidity_g_per_kg_back_3,station_avg_temp_c_back_3,station_min_temp_c_back_3,reanalysis_dew_point_temp_k_back_4,reanalysis_specific_humidity_g_per_kg_back_4,station_avg_temp_c_back_4,station_min_temp_c_back_4,a_back_5,b_back_5,c_back_5,d_back_5,a_back_6,b_back_6,c_back_6,d_back_6,a_back_7,b_back_7,c_back_7,d_back_7,a_back_8,b_back_8,c_back_8,d_back_8
48,0.28035,0.223575,0.2478833,0.2473857,0,297.47,297.6928571,293.74,301,295.7,21.26,80.00142857,0,15.14857143,2.757142857,26.05714286,6.585714286,32.2,22.2,26.9,293.6157143,14.99285714,25.3,21.1,292.48,13.99142857,25.24285714,20.6,292.17,13.73285714,25.51428571,21.1,294.0285714,15.46142857,26.52857143,21.7,294.97,16.31428571,27.31428571,22.8,294.8128571,16.18571429,26.92857143,22.8,294.6185714,15.97428571,26.52857143,22.8,295.1242857,16.50142857,27.38571429,22.8
49,0.1691,0.216825,0.2605143,0.2219714,12.92,297.0642857,297.1857143,292.48,299.4,295.4,20.9,75.66285714,12.92,13.99142857,2.285714286,25.24285714,6.814285714,28.9,20.6,4.1,292.17,13.73285714,25.51428571,21.1,293.6157143,14.99285714,25.3,21.1,294.0285714,15.46142857,26.52857143,21.7,294.97,16.31428571,27.31428571,22.8,294.8128571,16.18571429,26.92857143,22.8,294.6185714,15.97428571,26.52857143,22.8,295.1242857,16.50142857,27.38571429,22.8,295.2742857,16.64571429,27.94285714,23.3
50,0.1765,0.2763,0.1845333,0.1773667,6,297.3728571,297.6571429,293.6157143,299.2,295.9,19.78,79.62857143,6,14.99285714,2.628571429,25.3,6.514285714,28.9,21.1,18.8,294.0285714,15.46142857,26.52857143,21.7,292.17,13.73285714,25.51428571,21.1,294.97,16.31428571,27.31428571,22.8,294.8128571,16.18571429,26.92857143,22.8,294.6185714,15.97428571,26.52857143,22.8,295.1242857,16.50142857,27.38571429,22.8,295.2742857,16.64571429,27.94285714,23.3,294.9257143,16.32428571,28.07142857,23.3
51,0.0774,0.1024,0.16355,0.2061667,44.57,297.2842857,297.3928571,292.17,298.9,296,21.9,73.35142857,44.57,13.73285714,2.014285714,25.51428571,6.271428571,29.4,21.1,19.4,294.97,16.31428571,27.31428571,22.8,294.0285714,15.46142857,26.52857143,21.7,294.8128571,16.18571429,26.92857143,22.8,294.6185714,15.97428571,26.52857143,22.8,295.1242857,16.50142857,27.38571429,22.8,295.2742857,16.64571429,27.94285714,23.3,294.9257143,16.32428571,28.07142857,23.3,295.4928571,16.88285714,28.22857143,23.9
52,0.12695,0.18845,0.1883143,0.2249429,32.72,298.0742857,298.2357143,294.0285714,299.6,296.7,19.7,78.44714286,32.72,15.46142857,2.3,26.52857143,8.014285714,32.8,21.7,3.5,294.8128571,16.18571429,26.92857143,22.8,294.97,16.31428571,27.31428571,22.8,294.6185714,15.97428571,26.52857143,22.8,295.1242857,16.50142857,27.38571429,22.8,295.2742857,16.64571429,27.94285714,23.3,294.9257143,16.32428571,28.07142857,23.3,295.4928571,16.88285714,28.22857143,23.9,296.3,17.70428571,28.92857143,25
53,0.2091667,0.160575,0.1761714,0.1761714,0,298.8314286,299.0714286,294.97,301,297.1,8.38,79.36,0,16.31428571,2.8,27.31428571,7.714285714,32.2,22.8,2.8,294.6185714,15.97428571,26.52857143,22.8,294.8128571,16.18571429,26.92857143,22.8,295.1242857,16.50142857,27.38571429,22.8,295.2742857,16.64571429,27.94285714,23.3,294.9257143,16.32428571,28.07142857,23.3,295.4928571,16.88285714,28.22857143,23.9,296.3,17.70428571,28.92857143,25,296.2285714,17.62857143,27.91428571,22.8
54,0.11595,0.180175,0.1063857,0.1111857,35.38,298.6385714,298.7214286,294.8128571,300.9,297.2,20.6,79.54142857,35.38,16.18571429,2.414285714,26.92857143,6.928571429,31.7,22.8,40.2,295.1242857,16.50142857,27.38571429,22.8,294.6185714,15.97428571,26.52857143,22.8,295.2742857,16.64571429,27.94285714,23.3,294.9257143,16.32428571,28.07142857,23.3,295.4928571,16.88285714,28.22857143,23.9,296.3,17.70428571,28.92857143,25,296.2285714,17.62857143,27.91428571,22.8,295.9457143,17.35285714,28.37142857,23.9
55,0.16255835,0.10455,0.15115,0.0964,4.16,298.3257143,298.4071429,294.6185714,300.1,296.6,35.37,80.06714286,4.16,15.97428571,2.5,26.52857143,6.585714286,30.6,22.8,32.8,295.2742857,16.64571429,27.94285714,23.3,295.1242857,16.50142857,27.38571429,22.8,294.9257143,16.32428571,28.07142857,23.3,295.4928571,16.88285714,28.22857143,23.9,296.3,17.70428571,28.92857143,25,296.2285714,17.62857143,27.91428571,22.8,295.9457143,17.35285714,28.37142857,23.9,295.7914286,17.15142857,28.41428571,24.4
56,0.0669,0.1335667,0.09711667,0.1356,51.16,298.5842857,298.4571429,295.1242857,300.4,297,59.3,81.30142857,51.16,16.50142857,1.857142857,27.38571429,6.7,31.7,22.8,3.6,294.9257143,16.32428571,28.07142857,23.3,295.2742857,16.64571429,27.94285714,23.3,295.4928571,16.88285714,28.22857143,23.9,296.3,17.70428571,28.92857143,25,296.2285714,17.62857143,27.91428571,22.8,295.9457143,17.35285714,28.37142857,23.9,295.7914286,17.15142857,28.41428571,24.4,296.0814286,17.47285714,28.8,23.9
57,0.1401,0.1594667,0.2143167,0.2571,55.37,298.8085714,298.8857143,295.2742857,301.1,297.3,43.4,81.08857143,55.37,16.64571429,2.142857143,27.94285714,7.014285714,33.3,23.3,5.6,295.4928571,16.88285714,28.22857143,23.9,294.9257143,16.32428571,28.07142857,23.3,296.3,17.70428571,28.92857143,25,296.2285714,17.62857143,27.91428571,22.8,295.9457143,17.35285714,28.37142857,23.9,295.7914286,17.15142857,28.41428571,24.4,296.0814286,17.47285714,28.8,23.9,296.3328571,17.73428571,28,24.4
58,0.08585,0.087,0.1196,0.1659286,8.08,299.5185714,299.75,294.9257143,301.6,297.4,5,76.07428571,8.08,16.32428571,2.871428571,28.07142857,7.5,33.3,23.3,20.6,296.3,17.70428571,28.92857143,25,295.4928571,16.88285714,28.22857143,23.9,296.2285714,17.62857143,27.91428571,22.8,295.9457143,17.35285714,28.37142857,23.9,295.7914286,17.15142857,28.41428571,24.4,296.0814286,17.47285714,28.8,23.9,296.3328571,17.73428571,28,24.4,296.4785714,17.87857143,28.57142857,25
59,0.1091,0.1564667,0.1734286,0.1739714,6.09,299.8914286,300.0714286,295.4928571,301.8,298.4,5.82,77.03571429,6.09,16.88285714,2.4,28.22857143,7.971428571,33.9,23.9,9.4,296.2285714,17.62857143,27.91428571,22.8,296.3,17.70428571,28.92857143,25,295.9457143,17.35285714,28.37142857,23.9,295.7914286,17.15142857,28.41428571,24.4,296.0814286,17.47285714,28.8,23.9,296.3328571,17.73428571,28,24.4,296.4785714,17.87857143,28.57142857,25,296.4685714,17.89571429,28.5,24.4
60,0.0596,0.09235,0.1301286,0.1306429,44.25,299.7757143,299.9714286,296.3,301.9,298.4,17,81.42142857,44.25,17.70428571,2.171428571,28.92857143,7.142857143,33.9,25,3.3,295.9457143,17.35285714,28.37142857,23.9,296.2285714,17.62857143,27.91428571,22.8,295.7914286,17.15142857,28.41428571,24.4,296.0814286,17.47285714,28.8,23.9,296.3328571,17.73428571,28,24.4,296.4785714,17.87857143,28.57142857,25,296.4685714,17.89571429,28.5,24.4,296.4842857,17.91142857,29.42857143,25.6
61,0.07965,0.122,0.1851143,0.1582429,73.76,299.41,299.4785714,296.2285714,302.5,297.7,37.8,82.74571429,73.76,17.62857143,2.042857143,27.91428571,7.4,32.8,22.8,12.4,295.7914286,17.15142857,28.41428571,24.4,295.9457143,17.35285714,28.37142857,23.9,296.0814286,17.47285714,28.8,23.9,296.3328571,17.73428571,28,24.4,296.4785714,17.87857143,28.57142857,25,296.4685714,17.89571429,28.5,24.4,296.4842857,17.91142857,29.42857143,25.6,296.5814286,18.01142857,29.27142857,24.4
62,0.069625,0.1779333,0.2015286,0.1981571,26.7,299.3714286,299.3857143,295.9457143,302.4,297.4,51.99,81.69428571,26.7,17.35285714,2.142857143,28.37142857,6.6,32.8,23.9,24.7,296.0814286,17.47285714,28.8,23.9,295.7914286,17.15142857,28.41428571,24.4,296.3328571,17.73428571,28,24.4,296.4785714,17.87857143,28.57142857,25,296.4685714,17.89571429,28.5,24.4,296.4842857,17.91142857,29.42857143,25.6,296.5814286,18.01142857,29.27142857,24.4,296.67,18.09142857,28.15714286,23.9
63,0.0969,0.14996665,0.13805,0.1679167,6.13,300.0014286,300.1714286,295.7914286,302.1,297.9,18.7,77.87714286,6.13,17.15142857,2.428571429,28.41428571,6.671428571,32.8,24.4,4.6,296.3328571,17.73428571,28,24.4,296.0814286,17.47285714,28.8,23.9,296.4785714,17.87857143,28.57142857,25,296.4685714,17.89571429,28.5,24.4,296.4842857,17.91142857,29.42857143,25.6,296.5814286,18.01142857,29.27142857,24.4,296.67,18.09142857,28.15714286,23.9,296.7985714,18.26285714,28.94285714,24.4
64,0.0832625,0.07733333,0.09982857,0.1166429,29.67,300.2342857,300.3428571,296.0814286,302.2,298.6,23.6,78.24142857,29.67,17.47285714,2.428571429,28.8,6.914285714,33.9,23.9,12.2,296.4785714,17.87857143,28.57142857,25,296.3328571,17.73428571,28,24.4,296.4685714,17.89571429,28.5,24.4,296.4842857,17.91142857,29.42857143,25.6,296.5814286,18.01142857,29.27142857,24.4,296.67,18.09142857,28.15714286,23.9,296.7985714,18.26285714,28.94285714,24.4,296.4514286,17.89571429,28.97142857,23.3
65,0.0801,0.00805,0.1380333,0.1290667,56.58,299.8085714,299.9785714,296.3328571,302.1,298.2,27.4,81.48285714,56.58,17.73428571,2.242857143,28,5.885714286,32.8,24.4,43.1,296.4685714,17.89571429,28.5,24.4,296.4785714,17.87857143,28.57142857,25,296.4842857,17.91142857,29.42857143,25.6,296.5814286,18.01142857,29.27142857,24.4,296.67,18.09142857,28.15714286,23.9,296.7985714,18.26285714,28.94285714,24.4,296.4514286,17.89571429,28.97142857,23.3,296.9014286,18.4,28.91428571,24.4
66,0.08168125,0.042691665,0.1906429,0.1593286,48.41,299.8528571,299.9642857,296.4785714,302,298.3,34.39,81.89714286,48.41,17.87857143,2.3,28.57142857,6.342857143,33.3,25,18,296.4842857,17.91142857,29.42857143,25.6,296.4685714,17.89571429,28.5,24.4,296.5814286,18.01142857,29.27142857,24.4,296.67,18.09142857,28.15714286,23.9,296.7985714,18.26285714,28.94285714,24.4,296.4514286,17.89571429,28.97142857,23.3,296.9014286,18.4,28.91428571,24.4,296.59,18.04428571,28.14285714,24.4
67,0.07315,0.1124,0.1925857,0.2093571,13.29,299.8314286,299.8642857,296.4685714,301.8,298.1,31.5,81.96,13.29,17.89571429,2.242857143,28.5,6.514285714,32.8,24.4,12.5,296.5814286,18.01142857,29.27142857,24.4,296.4842857,17.91142857,29.42857143,25.6,296.67,18.09142857,28.15714286,23.9,296.7985714,18.26285714,28.94285714,24.4,296.4514286,17.89571429,28.97142857,23.3,296.9014286,18.4,28.91428571,24.4,296.59,18.04428571,28.14285714,24.4,296.3971429,17.85,27.74285714,23.3
68,0.0593,0.077545833,0.1551,0.1567,0,300.42,300.65,296.4842857,302.8,298.7,20.4,79.19714286,0,17.91142857,2.185714286,29.42857143,5.471428571,33.3,25.6,3.3,296.67,18.09142857,28.15714286,23.9,296.5814286,18.01142857,29.27142857,24.4,296.7985714,18.26285714,28.94285714,24.4,296.4514286,17.89571429,28.97142857,23.3,296.9014286,18.4,28.91428571,24.4,296.59,18.04428571,28.14285714,24.4,296.3971429,17.85,27.74285714,23.3,295.8871429,17.34428571,27.65714286,22.8
69,0.0569,0.09814,0.1285143,0.1437286,51.88,300.3114286,300.3857143,296.5814286,302.6,298.3,25.47,80.25571429,51.88,18.01142857,2.4,29.27142857,7.514285714,34.4,24.4,1.5,296.7985714,18.26285714,28.94285714,24.4,296.67,18.09142857,28.15714286,23.9,296.4514286,17.89571429,28.97142857,23.3,296.9014286,18.4,28.91428571,24.4,296.59,18.04428571,28.14285714,24.4,296.3971429,17.85,27.74285714,23.3,295.8871429,17.34428571,27.65714286,22.8,296.0185714,17.43142857,28.54285714,24.4
70,0.0693,0.05705,0.22504,0.1864,55.2,300.1171429,300.2,296.67,302.3,298.6,23.8,81.59428571,55.2,18.09142857,2.371428571,28.15714286,7,32.2,23.9,10.7,296.4514286,17.89571429,28.97142857,23.3,296.7985714,18.26285714,28.94285714,24.4,296.9014286,18.4,28.91428571,24.4,296.59,18.04428571,28.14285714,24.4,296.3971429,17.85,27.74285714,23.3,295.8871429,17.34428571,27.65714286,22.8,296.0185714,17.43142857,28.54285714,24.4,295.4557143,16.85,27.82857143,23.3
71,0.10805,0.091675,0.1398,0.1624143,65.9,300.1057143,300.15,296.7985714,302.3,298.4,42.33,82.31,65.9,18.26285714,2.128571429,28.94285714,7.542857143,34.4,24.4,27.2,296.9014286,18.4,28.91428571,24.4,296.4514286,17.89571429,28.97142857,23.3,296.59,18.04428571,28.14285714,24.4,296.3971429,17.85,27.74285714,23.3,295.8871429,17.34428571,27.65714286,22.8,296.0185714,17.43142857,28.54285714,24.4,295.4557143,16.85,27.82857143,23.3,295.9185714,17.37571429,28.11428571,24.4
72,0.10475,0.1598333,0.11208,0.1446429,33.56,300.54,300.6357143,296.4514286,302.8,298.7,11.4,78.62714286,33.56,17.89571429,3.042857143,28.97142857,7.7,33.9,23.3,61,296.59,18.04428571,28.14285714,24.4,296.9014286,18.4,28.91428571,24.4,296.3971429,17.85,27.74285714,23.3,295.8871429,17.34428571,27.65714286,22.8,296.0185714,17.43142857,28.54285714,24.4,295.4557143,16.85,27.82857143,23.3,295.9185714,17.37571429,28.11428571,24.4,295.5671429,16.96714286,27.18571429,22.8
73,0.1098,0.1527333,0.1685714,0.1688714,29.53,300.5271429,300.6,296.9014286,303,298.8,28.8,80.87714286,29.53,18.4,2.457142857,28.91428571,6.8,33.3,24.4,7.9,296.3971429,17.85,27.74285714,23.3,296.59,18.04428571,28.14285714,24.4,295.8871429,17.34428571,27.65714286,22.8,296.0185714,17.43142857,28.54285714,24.4,295.4557143,16.85,27.82857143,23.3,295.9185714,17.37571429,28.11428571,24.4,295.5671429,16.96714286,27.18571429,22.8,295.6157143,17.06142857,26.65714286,22.2
74,0.1676,0.1489,0.1714286,0.2181429,73.55,300.06,300.05,296.59,302.4,298.2,77.5,81.42428571,73.55,18.04428571,2.071428571,28.14285714,6.685714286,32.8,24.4,31.8,295.8871429,17.34428571,27.65714286,22.8,296.3971429,17.85,27.74285714,23.3,296.0185714,17.43142857,28.54285714,24.4,295.4557143,16.85,27.82857143,23.3,295.9185714,17.37571429,28.11428571,24.4,295.5671429,16.96714286,27.18571429,22.8,295.6157143,17.06142857,26.65714286,22.2,294.03,15.46,26.31428571,22.2
75,0.1291,0.16672,0.177,0.1955571,31.68,299.65,299.6928571,296.3971429,301.6,298.3,60,82.48571429,31.68,17.85,2.042857143,27.74285714,6.914285714,32.8,23.3,26.5,296.0185714,17.43142857,28.54285714,24.4,295.8871429,17.34428571,27.65714286,22.8,295.4557143,16.85,27.82857143,23.3,295.9185714,17.37571429,28.11428571,24.4,295.5671429,16.96714286,27.18571429,22.8,295.6157143,17.06142857,26.65714286,22.2,294.03,15.46,26.31428571,22.2,294.9385714,16.32285714,26.27142857,22.2
76,0.093,0.093,0.1450833,0.1681667,32.1,299.5628571,299.6714286,295.8871429,302,297.6,55.1,80.51571429,32.1,17.34428571,2.257142857,27.65714286,6.614285714,31.7,22.8,8.3,295.4557143,16.85,27.82857143,23.3,296.0185714,17.43142857,28.54285714,24.4,295.9185714,17.37571429,28.11428571,24.4,295.5671429,16.96714286,27.18571429,22.8,295.6157143,17.06142857,26.65714286,22.2,294.03,15.46,26.31428571,22.2,294.9385714,16.32285714,26.27142857,22.2,294.9742857,16.34,26.72857143,23.3
77,0.0137,0.12886,0.1090429,0.1070286,3.29,299.8971429,299.9214286,296.0185714,302,298.1,31.19,79.38285714,3.29,17.43142857,2.3,28.54285714,7.628571429,33.9,24.4,21.3,295.9185714,17.37571429,28.11428571,24.4,295.4557143,16.85,27.82857143,23.3,295.5671429,16.96714286,27.18571429,22.8,295.6157143,17.06142857,26.65714286,22.2,294.03,15.46,26.31428571,22.2,294.9385714,16.32285714,26.27142857,22.2,294.9742857,16.34,26.72857143,23.3,294.5142857,15.88428571,25.61428571,21.7
78,0.1944,0.1186,0.1808143,0.1998714,50.24,299.8914286,299.9928571,295.4557143,302,298,12.6,76.77714286,50.24,16.85,2.814285714,27.82857143,7.085714286,32.8,23.3,3.5,295.5671429,16.96714286,27.18571429,22.8,295.9185714,17.37571429,28.11428571,24.4,295.6157143,17.06142857,26.65714286,22.2,294.03,15.46,26.31428571,22.2,294.9385714,16.32285714,26.27142857,22.2,294.9742857,16.34,26.72857143,23.3,294.5142857,15.88428571,25.61428571,21.7,292.8657143,14.33571429,25,20.6
79,0.094,0.09665,0.1255667,0.1213167,72.61,299.9057143,299.9928571,295.9185714,302.4,298.1,26.83,78.98714286,72.61,17.37571429,3.042857143,28.11428571,7.257142857,32.8,24.4,4.8,295.6157143,17.06142857,26.65714286,22.2,295.5671429,16.96714286,27.18571429,22.8,294.03,15.46,26.31428571,22.2,294.9385714,16.32285714,26.27142857,22.2,294.9742857,16.34,26.72857143,23.3,294.5142857,15.88428571,25.61428571,21.7,292.8657143,14.33571429,25,20.6,292.0457143,13.63571429,24.35714286,19.4
80,0.0544,0.05475,0.1121333,0.1193857,42.92,299.09,299.2785714,295.5671429,302.6,297.3,74.83,81.05857143,42.92,16.96714286,2.9,27.18571429,6.757142857,32.2,22.8,41.4,294.03,15.46,26.31428571,22.2,295.6157143,17.06142857,26.65714286,22.2,294.9385714,16.32285714,26.27142857,22.2,294.9742857,16.34,26.72857143,23.3,294.5142857,15.88428571,25.61428571,21.7,292.8657143,14.33571429,25,20.6,292.0457143,13.63571429,24.35714286,19.4,292.4557143,13.98571429,24.67857143,20
81,0.0954,0.1114,0.1949429,0.1980571,78.73,298.6857143,298.7857143,295.6157143,301,297.4,72.7,83.51428571,78.73,17.06142857,1.971428571,26.65714286,6.742857143,31.1,22.2,28.2,294.9385714,16.32285714,26.27142857,22.2,294.03,15.46,26.31428571,22.2,294.9742857,16.34,26.72857143,23.3,294.5142857,15.88428571,25.61428571,21.7,292.8657143,14.33571429,25,20.6,292.0457143,13.63571429,24.35714286,19.4,292.4557143,13.98571429,24.67857143,20,294.4571429,15.87857143,25.65714286,20.6
82,0.00825,0.028425,0.1387429,0.1796429,0,298.6985714,298.7071429,294.03,300.8,297.1,15.1,75.54857143,0,15.46,2.271428571,26.31428571,6.814285714,30,22.2,9.4,294.9742857,16.34,26.72857143,23.3,294.9385714,16.32285714,26.27142857,22.2,294.5142857,15.88428571,25.61428571,21.7,292.8657143,14.33571429,25,20.6,292.0457143,13.63571429,24.35714286,19.4,292.4557143,13.98571429,24.67857143,20,294.4571429,15.87857143,25.65714286,20.6,294.4671429,15.83285714,25.47142857,21.7
83,0.08786667,0.1519,0.1796286,0.1661857,35.34,298.3757143,298.5,294.9385714,301.1,296.9,78.43,81.48571429,35.34,16.32285714,2.028571429,26.27142857,6.585714286,30,22.2,76.2,294.5142857,15.88428571,25.61428571,21.7,294.9742857,16.34,26.72857143,23.3,292.8657143,14.33571429,25,20.6,292.0457143,13.63571429,24.35714286,19.4,292.4557143,13.98571429,24.67857143,20,294.4571429,15.87857143,25.65714286,20.6,294.4671429,15.83285714,25.47142857,21.7,293.0214286,14.48285714,24.85714286,20
84,0.0802,0.14025,0.1336286,0.1344571,0,298.6428571,298.8428571,294.9742857,300.5,297.7,35.1,80.27571429,0,16.34,1.8,26.72857143,6.057142857,30.6,23.3,19.6,292.8657143,14.33571429,25,20.6,294.5142857,15.88428571,25.61428571,21.7,292.0457143,13.63571429,24.35714286,19.4,292.4557143,13.98571429,24.67857143,20,294.4571429,15.87857143,25.65714286,20.6,294.4671429,15.83285714,25.47142857,21.7,293.0214286,14.48285714,24.85714286,20,292.7185714,14.18571429,24.8,20
85,-0.02665,0.2128,0.2224143,0.2289429,0,298.5185714,298.5928571,294.5142857,300.2,297.3,26.8,78.62142857,0,15.88428571,2.014285714,25.61428571,5.857142857,29.4,21.7,34.2,292.0457143,13.63571429,24.35714286,19.4,292.8657143,14.33571429,25,20.6,292.4557143,13.98571429,24.67857143,20,294.4571429,15.87857143,25.65714286,20.6,294.4671429,15.83285714,25.47142857,21.7,293.0214286,14.48285714,24.85714286,20,292.7185714,14.18571429,24.8,20,292.6171429,14.12285714,24.71428571,20
86,0.026775,0.04613333,0.1144,0.04045714,0,298.0842857,298.1357143,292.8657143,299.6,296.6,8.76,72.86142857,0,14.33571429,2.071428571,25,6.157142857,28.9,20.6,6.1,292.4557143,13.98571429,24.67857143,20,292.0457143,13.63571429,24.35714286,19.4,294.4571429,15.87857143,25.65714286,20.6,294.4671429,15.83285714,25.47142857,21.7,293.0214286,14.48285714,24.85714286,20,292.7185714,14.18571429,24.8,20,292.6171429,14.12285714,24.71428571,20,294.65,16.06,26.02857143,20
87,0.12355,0.1237,0.1379333,0.1297556,0,296.5214286,296.5071429,292.0457143,299.2,294.3,19.3,76.12714286,0,13.63571429,2.214285714,24.35714286,6.185714286,28.3,19.4,13.7,294.4571429,15.87857143,25.65714286,20.6,292.4557143,13.98571429,24.67857143,20,294.4671429,15.83285714,25.47142857,21.7,293.0214286,14.48285714,24.85714286,20,292.7185714,14.18571429,24.8,20,292.6171429,14.12285714,24.71428571,20,294.65,16.06,26.02857143,20,293.6285714,15.01285714,25.75714286,21.7
88,0.1251,0.1578667,0.1852833,0.1813667,0,297.3028572,297.3214286,292.4557143,299.4,295.45,14.03,74.49428572,0,13.98571429,2.142857143,24.67857143,6.171428572,28.6,20,9.9,294.4671429,15.83285714,25.47142857,21.7,294.4571429,15.87857143,25.65714286,20.6,293.0214286,14.48285714,24.85714286,20,292.7185714,14.18571429,24.8,20,292.6171429,14.12285714,24.71428571,20,294.65,16.06,26.02857143,20,293.6285714,15.01285714,25.75714286,21.7,292.9671429,14.38142857,25.28571429,21.7
89,0.1008333,0.073575,0.1387143,0.1127857,200.85,297.9128571,298.1214286,294.4571429,300.4,296.1,18.3,81.3,200.85,15.87857143,2.3,25.65714286,7.5,30.6,20.6,58.2,293.0214286,14.48285714,24.85714286,20,294.4671429,15.83285714,25.47142857,21.7,292.7185714,14.18571429,24.8,20,292.6171429,14.12285714,24.71428571,20,294.65,16.06,26.02857143,20,293.6285714,15.01285714,25.75714286,21.7,292.9671429,14.38142857,25.28571429,21.7,293.3171429,14.70142857,25.65714286,20.6
90,0.2224,0.2299,0.1984571,0.1994143,3.12,297.3385714,297.4857143,294.4671429,300.2,295.6,19.8,84.11714286,3.12,15.83285714,1.857142857,25.47142857,6.171428571,31.1,21.7,32.3,292.7185714,14.18571429,24.8,20,293.0214286,14.48285714,24.85714286,20,292.6171429,14.12285714,24.71428571,20,294.65,16.06,26.02857143,20,293.6285714,15.01285714,25.75714286,21.7,292.9671429,14.38142857,25.28571429,21.7,293.3171429,14.70142857,25.65714286,20.6,293.54,14.94428571,25.78571429,21.7
91,0.1225333,0.13105,0.1888429,0.1688714,0,297.0914286,297.3357143,293.0214286,299.5,295.6,5.11,78.29142857,0,14.48285714,2.357142857,24.85714286,7.442857143,30.6,20,1.3,292.6171429,14.12285714,24.71428571,20,292.7185714,14.18571429,24.8,20,294.65,16.06,26.02857143,20,293.6285714,15.01285714,25.75714286,21.7,292.9671429,14.38142857,25.28571429,21.7,293.3171429,14.70142857,25.65714286,20.6,293.54,14.94428571,25.78571429,21.7,293.7085714,15.13571429,26.1,21.7
92,0.17246665,0.0483,0.1736714,0.1919286,0,297.42,297.55,292.7185714,299.3,295.5,6.5,75.22,0,14.18571429,2.442857143,24.8,6.585714286,28.9,20,9.2,294.65,16.06,26.02857143,20,292.6171429,14.12285714,24.71428571,20,293.6285714,15.01285714,25.75714286,21.7,292.9671429,14.38142857,25.28571429,21.7,293.3171429,14.70142857,25.65714286,20.6,293.54,14.94428571,25.78571429,21.7,293.7085714,15.13571429,26.1,21.7,293.5785714,14.96857143,26.2,22.2
93,0.1016,0.0846,0.1117167,0.1879571,0,296.92,297.1285714,292.6171429,300.7,294.5,16.2,77.05857143,0,14.12285714,3.4,24.71428571,7.357142857,30.6,20,3,293.6285714,15.01285714,25.75714286,21.7,294.65,16.06,26.02857143,20,292.9671429,14.38142857,25.28571429,21.7,293.3171429,14.70142857,25.65714286,20.6,293.54,14.94428571,25.78571429,21.7,293.7085714,15.13571429,26.1,21.7,293.5785714,14.96857143,26.2,22.2,293.8842857,15.26428571,26.22857143,21.7
